-11.99153836,-77.05563152
-12.23598304,-76.91213641
-11.994586,-77.062602
-12.04802511,-77.0345742
-12.056911,-76.970774
-12.056911,-76.970774
-12.08492525,-77.0587219
-12.04963512,-77.02743793
-12.17654507,-77.01733004
-12.08804593,-77.03356198
-12.08874262,-77.00541324
-12.08879904,-77.03260967
-11.9468043,-76.98501704
-12.0779245,-77.03580015
-12.05618978,-77.03989598
-12.07562957,-77.06430477
-12.16641175,-76.9664027
-12.08985789,-77.02986424
-12.0779245,-77.03580015
-11.93111148,-77.04934845
-12.20906585,-76.97511917
-12.08674374,-76.99122042
-12.11123256,-76.99018016
-12.19793087,-76.87463445
-12.19639618,-76.93463156
-12.07356874,-77.03637183
-11.81886497,-77.10016864
-12.0077301,-77.05769947
-12.09442368,-77.048325
-12.11748049,-77.03677463
-12.0962803,-77.00268635
-12.0657029,-76.96834527
-12.07139219,-77.06137825
-12.08337924,-77.01464828
-12.07588357,-77.08072337
-12.0923809,-77.04510942
-12.14342845,-77.01823119
-11.994586,-77.062602
-12.06457342,-77.01463054
-12.05618978,-77.03989598
-12.14342845,-77.01823119
-12.10592728,-77.0105805
-12.09035883,-77.01814347
-12.17479547,-77.01375359
-11.93236299,-77.04519344
-12.12481295,-77.02611342
-12.12481295,-77.02611342
-12.10710016,-77.01153139
-12.07243764,-77.06884762
-12.1634191,-76.97316506
-12.0077301,-77.05769947
-12.05664801,-77.03798232
-12.10819245,-76.96932971
-12.11366751,-77.02540975
-12.0962803,-77.00268635
-12.08982791,-77.06569176
-12.00647483,-77.08394002
-11.99000319,-77.06281779
-12.10576908,-77.01845359
-11.99312592,-77.05942306
-12.00647483,-77.08394002
-12.02718136,-77.03631428
-12.02369847,-77.05025312
-12.12961777,-76.98291047
-12.05443255,-77.04295471
-12.0736143,-77.04975506
-12.085994,-76.976615
-11.9468043,-76.98501704
-11.96557184,-77.06534557
-12.02528967,-76.99952294
-12.07510911,-77.05224847
-12.085994,-76.976615
-12.09751799,-77.0213011
-12.08982791,-77.06569176
-12.09660612,-77.02824495
-12.09482635,-77.02459605
-12.04727489,-77.03207175
-12.02543786,-77.00021158
-12.12961777,-76.98291047
-12.12453319,-77.02930929
-12.085994,-76.976615
-12.15327092,-76.98332166
-12.08944494,-76.9960487
-12.04873926,-77.03342721
-12.11029392,-76.97677731
-12.09482635,-77.02459605
-12.05052028,-76.95933565
-12.07562957,-77.06430477
-12.05716303,-77.03951567
-12.09106211,-76.9512946
-12.10576908,-77.01845359
-12.08863581,-77.00479114
-12.09596726,-77.02148929
-12.09052241,-77.00350221
-12.16895481,-77.01874374
-12.15327092,-76.98332166
-12.05631719,-77.03801084
-12.12961777,-76.98291047
-12.09396269,-77.0214529
-12.13249461,-77.02905825
-12.07757901,-76.91830763
-12.1634191,-76.97316506
-12.09857278,-77.01962713
-12.0141342,-77.05752742
-12.07214637,-77.09864187
-12.20390441,-76.93240983
-12.12542796,-77.02479936
-12.0962716,-77.02240023
-12.0962716,-77.02240023
-12.0962716,-77.02240023
-12.08426861,-76.97533611
-11.97034123,-77.00619278
-12.05464594,-77.04245761
-12.12317169,-77.03194685
-12.09751799,-77.0213011
-12.1252424,-77.00001323
-12.07479022,-77.09937549
-12.09751799,-77.0213011
-12.085994,-76.976615
-12.07283013,-77.09885025
-12.15401583,-76.97298414
-12.07200547,-77.01260606
-12.15447171,-76.97224532
-12.02729606,-77.05557699
-12.09660612,-77.02824495
-12.09482635,-77.02459605
-12.10840337,-76.97138867
-12.2095197,-76.93923232
-12.02510718,-76.99998441
-12.085994,-76.976615
-12.09482635,-77.02459605
-12.22408809,-76.92336576
-12.07096292,-76.94215852
-11.86876254,-77.07993003
-11.9949041,-77.05906537
-12.07256615,-77.03652298
-12.04837964,-77.06030337
-11.97685721,-76.92317462
-12.1550681,-76.9703757
-11.99627337,-77.06146039
-12.11233128,-77.01208066
-12.04763035,-77.03521397
-12.0447942,-77.04026923
-12.02446857,-77.00829926
-12.16532993,-76.9805752
-12.16532993,-76.9805752
-12.10172604,-76.97017887
-12.09456268,-76.99533199
-12.085994,-76.976615
-12.09776398,-77.00247414
-12.07824136,-77.0900794
-12.00697674,-77.00756206
-12.09418283,-77.03774006
-12.09396269,-77.0214529
-12.2091611,-76.93912531
-12.11241961,-77.0130754
-12.0964452,-77.0271177
-12.10486388,-77.02060883
-12.01666496,-76.84064322
-11.994586,-77.062602
-12.08804593,-77.03356198
-12.07621086,-77.08254948
-12.0958901,-77.04833547
-12.0958901,-77.04833547
-12.11910755,-76.97683791
-12.07326482,-76.95083512
-12.11272019,-77.01199783
-12.09748464,-77.02931161
-12.09327807,-77.03346578
-11.99000834,-77.06644137
-11.994586,-77.062602
-12.085994,-76.976615
-12.0962716,-77.02240023
-12.05721854,-77.03657866
-12.07598372,-77.0347485
-12.1252424,-77.00001323
-12.07423361,-77.0985938
-12.07479022,-77.09937549
-12.09678197,-77.02599931
-12.05618978,-77.03989598
-12.12481295,-77.02611342
-12.09732414,-77.02274207
-12.07562957,-77.06430477
-12.12561092,-77.00015352
-12.09661709,-76.9463796
-12.05435775,-77.04231733
-12.11303505,-77.01668543
-12.09678197,-77.02599931
-12.1076275,-77.03593788
-12.056911,-76.970774
-12.06213614,-76.98101531
-12.07588357,-77.08072337
-12.09678197,-77.02599931
-12.09561302,-77.02713294
-12.1040759,-77.01892268
-12.08626468,-77.0542071
-11.99629176,-77.06150737
-12.09662769,-77.02076289
-12.056911,-76.970774
-11.994586,-77.062602
-12.09171275,-77.0084699
-12.02543786,-77.00021158
-12.07096123,-77.03670951
-12.11122282,-77.03743963
-12.09324613,-77.04078412
-12.09921921,-77.03723052
-12.09678197,-77.02599931
-12.09737941,-77.02879889
-11.99312592,-77.05942306
-12.07106641,-76.95444671
-12.08254135,-77.02611629
-12.085994,-76.976615
-12.09678197,-77.02599931
-12.0964452,-77.0271177
-12.0964452,-77.0271177
-12.02543786,-77.00021158
-12.06394737,-76.98922351
-12.05713328,-77.02668888
-12.05618978,-77.03989598
-11.98907477,-77.07182076
-12.11401805,-77.03193412
-12.12055235,-76.97679166
-12.07562957,-77.06430477
-12.16641175,-76.9664027
-12.1113103,-76.99120894
-11.96616574,-77.03440177
-12.06221277,-76.98113019
-12.16641175,-76.9664027
-12.085994,-76.976615
-12.08944494,-76.9960487
-12.07562957,-77.06430477
-12.09241757,-77.0338792
-12.09942689,-77.02582127
-12.09942689,-77.02582127
-12.085994,-76.976615
-12.056911,-76.970774
-11.99566614,-77.07981674
-11.99566614,-77.07981674
-12.09942689,-77.02582127
-12.09942689,-77.02582127
-12.07106641,-76.95444671
-12.15557843,-76.97154717
-12.20390441,-76.93240983
-12.10212389,-77.0163487
-12.07423361,-77.0985938
-12.09662769,-77.02076289
-12.09642201,-77.02556044
-12.05400661,-77.03515457
-12.16701115,-77.02638008
-12.09302183,-77.02445237
-12.10633794,-77.00808596
-12.11330482,-77.0371819
-12.09302183,-77.02445237
-11.994586,-77.062602
-11.994586,-77.062602
-12.09942689,-77.02582127
-12.09302183,-77.02445237
-12.09302183,-77.02445237
-11.98946489,-77.0653172
-12.17292367,-77.00662174
-12.17292367,-77.00662174
-12.09302183,-77.02445237
-12.09942689,-77.02582127
-12.09942689,-77.02582127
-12.12639887,-77.02942205
-12.13162024,-77.02972748
-12.17292367,-77.00662174
-12.11401805,-77.03193412
-12.09942689,-77.02582127
-12.09942689,-77.02582127
-12.04705544,-77.0322501
-12.10697476,-76.99224475
-12.06078713,-77.06859988
-12.05566935,-77.03717892
-12.1268995,-77.00184408
-12.05721402,-76.97120903
-11.99113798,-77.06268218
-12.02417547,-77.01193303
-12.08423254,-76.97736083
-12.15557843,-76.97154717
-12.085994,-76.976615
-11.994696,-77.062107
-12.06958722,-77.03802361
-12.07751704,-77.08834514
-12.09965745,-77.00169459
-12.06524319,-76.99146352
-12.10729677,-77.00992297
-12.1794161,-77.00915524
-12.11888296,-77.03021196
-12.14817468,-77.02141836
-12.07449193,-77.05231611
-12.08375944,-76.97844574
-12.08375944,-76.97844574
-12.04053392,-76.97933995
-12.1290543,-77.02448615
-12.09055263,-77.07377693
-12.06126251,-77.07870368
-12.10675191,-76.97130545
-12.10860485,-76.97253695
-12.18230016,-76.99915081
-12.11192439,-77.00601845
-12.056911,-76.970774
-12.01937036,-76.87732608
-12.11233398,-77.01211601
-12.11117029,-77.01860162
-12.05328894,-77.04208664
-11.86621432,-77.06884362
-11.95353619,-77.00529326
-12.01639497,-76.88451969
-12.07442282,-77.10014313
-11.95353619,-77.00529326
-12.20181472,-77.00922424
-12.09454844,-77.0558633
-12.05954247,-77.00696616
-12.05954247,-77.00696616
-12.03399495,-76.95423234
-12.0018828,-77.00880622
-12.09382027,-77.00256954
-12.06285381,-77.10052103
-12.09110068,-77.00353912
-12.09110068,-77.00353912
-11.9235845,-76.6805522
-12.1490225,-77.00919993
-11.9808715,-76.99216487
-12.04177808,-77.02261756
-11.994586,-77.062602
-12.05851171,-76.96263503
-11.99190843,-77.07182837
-11.99190843,-77.07182837
-12.08680346,-77.00565407
-12.07943802,-77.1068107
-12.05664801,-77.03798232
-12.09206988,-77.0259374
-12.08670091,-77.03442328
-12.02543786,-77.00021158
-12.12146666,-76.9889388
-12.11927551,-77.03599946
-12.02710664,-77.05785545
-12.09345295,-77.0580193
-12.05716303,-77.03951567
-12.12873441,-77.02994838
-12.07377673,-77.05114742
-12.1143337,-76.99151647
-12.09217276,-76.98538678
-12.16895481,-77.01874374
-12.11211239,-77.02992801
-12.06132371,-77.00799107
-12.07449193,-77.05231611
-12.11968901,-77.03727322
-12.03354489,-77.03266747
-12.03354489,-77.03266747
-12.11694116,-77.0265701
-12.11233398,-77.01211601
-12.11117029,-77.01860162
-12.07555184,-77.05302706
-12.12792595,-77.00104778
-12.16564726,-76.97507691
-12.20390441,-76.93240983
-12.08670091,-77.03442328
-12.085994,-76.976615
-12.08670091,-77.03442328
-11.994586,-77.062602
-12.09206988,-77.0259374
-11.9954648,-77.07982915
-12.11207498,-76.99353918
-12.05075345,-77.02837311
-12.10830025,-76.97433092
-12.07042443,-76.95693487
-12.02339632,-77.05921395
-12.06285994,-77.01694503
-12.07229638,-77.02993106
-12.07723413,-77.09207336
-11.98362674,-77.06339576
-12.15257379,-76.97475627
-12.06136803,-77.03098776
-11.97589657,-77.06569656
-12.0077301,-77.05769947
-11.94732918,-77.08683428
-12.085994,-76.976615
-12.08598343,-77.03559576
-12.09714306,-77.07132789
-12.06361658,-76.99722289
-12.07232968,-77.06978252
-12.09710413,-77.07162597
-12.07072988,-76.95635687
-12.09671571,-77.07131862
-12.20741338,-77.0011377
-12.085994,-76.976615
-12.006906,-77.058922
-12.11041698,-77.04606503
-12.11788806,-77.03677992
-12.08337924,-77.01464828
-12.09056381,-77.06693046
-12.085994,-76.976615
-12.11931191,-77.0338217
-12.09271779,-77.02460938
-12.08985521,-77.01730137
-12.10075336,-76.97134431
-12.12130339,-77.03498845
-12.08658884,-77.08811642
-12.12182435,-77.01101871
-12.07719781,-76.91749687
-12.11225143,-76.99195742
-12.08492825,-77.05872435
-12.04952642,-77.03365715
-11.994586,-77.062602
-12.12358651,-77.0294119
-12.09144595,-77.07411067
-11.99496314,-77.05905652
-12.12452735,-77.02930849
-12.09607021,-77.03664017
-12.12812335,-77.00754174
-12.085994,-76.976615
-12.056911,-76.970774
-11.994586,-77.062602
-12.0519315,-77.03564468
-12.0525373,-76.97215656
-12.04929799,-77.05289191
-12.09747604,-77.01960956
-11.994586,-77.062602
-11.99358584,-77.06318479
-12.17555655,-77.01346807
-12.12974196,-76.98256727
-12.07964321,-76.96634493
-11.99358584,-77.06318479
-12.19793087,-76.87463445
-12.11886482,-77.03216199
-12.06341887,-77.03291577
-12.08067373,-77.07411601
-12.12137474,-77.01133233
-12.0923809,-77.04510942
-12.09317666,-77.0026355
-12.07640394,-77.09608279
-12.12137474,-77.01133233
-12.0450739,-77.03638679
-12.07624378,-77.01724295
-12.09740873,-77.02208933
-12.11016809,-76.97483847
-12.09733301,-77.01935787
-12.09035883,-77.01814347
-12.09128261,-77.01818224
-12.04948393,-77.0278695
-12.10615363,-77.01871984
-12.08752908,-77.0158187
-12.0913911,-77.02843439
-12.08992575,-77.02842212
-12.11233128,-77.01208066
-12.04616639,-77.03162754
-12.04570047,-77.06974007
-12.06745285,-77.03015881
-12.09006764,-77.07444752
-12.08529614,-76.88685174
-12.11111165,-76.99570133
-12.06758799,-77.07783181
-12.12733607,-77.01353654
-12.0519315,-77.03564468
-12.08465734,-77.0988103
-12.11225143,-76.99195742
-12.1253124,-77.02554691
-12.12209927,-77.03010248
-12.12542266,-77.02204521
-12.00645623,-77.06148701
-12.08879904,-77.03260967
-12.07719781,-76.91749687
-12.12835638,-77.02991104
-12.05078025,-77.04107141
-12.13674074,-77.02246187
-12.12256342,-77.01809963
-12.09247219,-76.99405285
-12.0468742,-77.03213288
-12.006906,-77.058922
-12.06145327,-77.03141366
-12.0450739,-77.03638679
-12.18758737,-76.99862772
-12.0971737,-77.05881207
-12.05862885,-76.96308468
-12.09983752,-77.00900866
-12.13153428,-77.02983728
-12.1287558,-77.00358549
-12.0947604,-77.02115167
-12.11739803,-77.02807791
-12.08065499,-77.07458515
-12.10660512,-77.01711423
-12.02145976,-76.90760124
-12.0877607,-76.99853638
-12.1826326,-76.94450896
-12.11518485,-76.9914945
-12.08852727,-77.04829877
-12.07861603,-77.06525011
-12.07754707,-77.08711062
-12.12762643,-77.01078455
-12.07666973,-76.9640241
-12.08923929,-77.0074088
-12.05124299,-77.0287829
-12.08658884,-77.08811642
-12.1287558,-77.00358549
-12.09396269,-77.0214529
-12.07515967,-77.09096281
-12.05271919,-77.035693
-12.085994,-76.976615
-12.07356874,-77.03637183
-12.05114547,-77.02520103
-12.05114547,-77.02520103
-12.10940583,-76.97665021
-12.06015677,-77.03648595
-12.11289273,-76.99128383
-12.08737344,-76.9968275
-11.99000319,-77.06281779
-12.17981711,-77.01010975
-12.12596214,-77.00360311
-12.08651567,-76.99521072
-12.08651567,-76.99521072
-12.04804636,-77.03404132
-12.04635384,-77.03132419
-12.08910893,-77.01227196
-12.02369847,-77.05025312
-12.07762151,-77.08360374
-12.10660074,-76.97397264
-12.15538161,-76.96960879
-12.12762643,-77.01078455
-12.11748049,-77.03677463
-12.11029392,-76.97677731
-12.09117254,-76.97359607
-12.08971027,-77.0036376
-12.08174339,-77.06692326
-12.09133487,-77.03945073
-12.08337924,-77.01464828
-12.07865558,-76.99083669
-12.09540557,-77.00317657
-12.05590575,-77.02555227
-12.006906,-77.058922
-11.994586,-77.062602
-12.10888535,-76.97027974
-12.12682421,-77.01324523
-12.05084681,-77.02998558
-12.08737344,-76.9968275
-12.11111165,-76.99570133
-12.05054098,-77.03469445
-12.04690141,-77.03041929
-12.11929781,-77.0287334
-12.05731149,-77.06527486
-12.09957842,-77.03101981
-11.994733,-77.062043
-12.04930905,-77.05282609
-12.05297048,-77.02853684
-12.04383026,-77.03537026
-12.05093126,-77.03853468
-12.08960904,-77.05122803
-12.04918764,-77.0355105
-12.07831243,-77.04230809
-12.05398744,-77.04056759
-12.1135561,-77.04724938
-12.09162373,-77.04149542
-12.14347945,-77.02228564
-12.12331712,-77.02885029
-12.07759665,-77.08457293
-12.08697312,-77.05508669
-12.13545482,-77.02778261
-12.09999673,-77.05659031
-12.085994,-76.976615
-12.1188474,-77.02933277
-12.09482635,-77.02459605
-12.085994,-76.976615
-12.05450382,-77.03489501
-11.994586,-77.062602
-12.04468847,-77.03993364
-12.04983942,-77.03388317
-11.91051433,-77.07355738
-12.10689018,-76.99224872
-12.08354079,-76.98283929
-12.07759665,-77.08457293
-11.96972136,-76.99968814
-12.11929781,-77.0287334
-12.04918764,-77.0355105
-12.05543888,-77.05568255
-12.08828792,-77.01514783
-12.09914817,-77.03627224
-12.09482635,-77.02459605
-12.09632137,-77.03002344
-12.11316863,-76.99119969
-12.09162373,-77.04149542
-12.08785005,-77.01459233
-12.06013192,-77.03158488
-12.08775477,-77.0146086
-12.09163504,-77.01414056
-12.08552475,-77.0154852
-12.01058182,-77.06053916
-12.09251374,-77.02825716
-12.006906,-77.058922
-12.085994,-76.976615
-11.95010455,-77.04989242
-12.006906,-77.058922
-12.08985491,-77.02689777
-12.05450382,-77.03489501
-12.11233398,-77.01211601
-12.09418283,-77.03774006
-12.05195775,-77.02484769
-12.0796497,-76.95019392
-12.04336096,-77.04111722
-11.97987499,-76.94966955
-12.07225044,-77.05838682
-12.11927049,-77.03720605
-12.09396269,-77.0214529
-12.09396269,-77.0214529
-12.05116862,-77.02516094
-12.0596313,-77.03901141
-12.07219604,-77.05750038
-12.15515446,-76.97015958
-12.10859957,-77.01866619
-12.0783828,-77.08304159
-12.02549919,-77.05285529
-12.08600614,-77.03328079
-12.07637609,-77.04019294
-11.95580119,-77.06565033
-12.0500816,-77.05326484
-12.08436156,-77.00791139
-12.006906,-77.058922
-12.1265797,-77.03073282
-12.12675083,-77.03026564
-12.07836644,-77.01220049
-12.05937214,-77.03019377
-12.01749973,-77.0066097
-12.0958901,-77.04833547
-12.06032677,-77.03112695
-12.06160358,-77.03139304
-12.10182834,-77.01890533
-12.12791688,-77.02746194
-12.12722519,-77.01793039
-12.1196456,-77.02953475
-12.006906,-77.058922
-12.08874262,-77.00541324
-12.12578884,-77.01974324
-12.11034503,-77.01861939
-12.06158233,-77.03095986
-12.08775477,-77.0146086
-12.08823492,-77.01479558
-12.12806912,-77.02714897
-12.12806912,-77.02714897
-12.12147665,-77.03238117
-12.06180399,-77.03136555
-12.06180399,-77.03136555
-12.11710059,-77.03041572
-11.994586,-77.062602
-12.0964452,-77.0271177
